"Eccentricity"	"Invaginations"	"Circularity"	"Solidity"	"MNC"	"STD_Curvature"	"Tortuosity"	"Minor_Axis_Length"	"Mean_Curvature"	"Major_Axis_Length"	"Perimeter"	"Area"	"BPintensity.gamma"	"meanIntensity.gamma"	"stdIntensity.gamma"	"BPintensity.progerin"	"meanIntensity.progerin"	"stdIntensity.progerin"	"BPintensity.lamin"	"meanIntensity.lamin"	"stdIntensity.lamin"
0.7439	1	1.06472	0.954178	8.50941e-05	0.0634421	0.000131621	11.2905	-0.0581355	16.8946	45.672	150.008	8.27323	9.9548	8.5778	151.316	168.254	57.6887	141.753	148.571	62.4909
0.647651	1	1.05372	0.970917	7.49478e-05	0.0548627	0.000192041	13.3215	-0.0531384	17.4838	50.1517	182.69	25.5273	26.1198	10.4707	194.019	208.35	75.4462	115.326	120.832	54.1776
0.69615	1	1.07847	0.936471	0.00522828	0.0895844	0.000435851	12.4738	-0.0540773	17.3755	48.8345	166.128	32.3661	31.8417	15.31	326.546	351.379	134.104	120.322	134.947	57.414
0.407569	0	1.02447	0.969565	0	0.0428714	0.000112875	14.7967	-0.0534386	16.2035	49.4765	186.314	40.0177	38.6951	19.0293	125.428	126.704	25.9472	93.9142	95.2332	38.4049
0.706252	2	1.11577	0.929114	0.00661044	0.105675	0.000728365	11.9459	-0.0550986	16.8737	48.5452	154.314	38.0383	49.2643	72.9777	304.233	311.929	100.196	146.394	152.354	67.6987
0.596194	0	1.04256	0.964349	0	0.0548709	0.00012833	15.3344	-0.047723	19.1001	55.4316	227.437	19.5843	18.0388	28.2296	265.573	274.013	55.9339	129.883	137.601	51.1417
0.836805	1	1.13254	0.96	8.83821e-06	0.0848827	0.00029068	10.9528	-0.0521846	20.0052	50.8621	170.113	15.0148	16.1005	17.1481	102.86	99.4191	22.5668	134.025	150.618	78.5742
0.769524	0	1.08851	0.959391	0	0.0779494	0.000263424	11.416	-0.0554679	17.8761	47.8033	158.617	21.6649	21.1958	24.9811	193.596	187.304	52.0244	155.314	165.415	70.1471
0.42737	0	1.02759	0.969613	0	0.0395148	0.000120111	13.0378	-0.0602506	14.4212	44.0986	147.048	28.447	26.3504	26.9779	145.412	152.801	43.2202	152.316	158.954	68.5579
0.802033	0	1.08323	0.973046	0	0.0707907	0.000103546	10.7601	-0.0567432	18.0152	46.5584	152.479	25.5386	28.0831	17.9913	154.658	152.258	41.052	154.744	156.238	68.1854
0.723906	0	1.04151	0.975069	0	0.0516253	6.94197e-05	11.3993	-0.0592155	16.5232	44.4252	147.364	10.4174	11.3097	5.27728	150.689	144.923	26.9655	170.56	184.591	85.0654
0.628357	0	1.03436	0.976945	0	0.0526006	0.000102014	11.9197	-0.060386	15.3224	43.5933	142.91	18.2169	16.4661	25.3739	125.884	127.516	38.2688	174.635	192.021	88.7898
0.666317	0	1.03228	0.974638	0	0.0454619	7.11172e-05	14.6577	-0.0483034	19.6571	54.4793	224.006	75.2345	85.7435	39.4237	200.213	207.98	55.0668	112.172	118.221	43.3673
0.348319	2	1.0822	0.935294	0.00875675	0.098804	0.000421325	15.8057	-0.0490129	16.8616	54.0947	200.27	20.3806	19.0818	11.9609	212.751	230.874	64.0696	137.959	152.314	59.5508
0.403828	0	1.03839	0.954936	0	0.0553813	0.000130691	14.8517	-0.0530097	16.2343	50.105	186.506	38.0768	35.1079	22.1268	156.836	167.108	60.2526	138.2	145.56	67.3175
0.372645	0	1.01029	0.98374	0	0.0184011	3.12674e-05	10.9551	-0.0732916	11.8054	35.9812	101.093	25.3411	25.3678	20.8858	52.5982	50.4132	13.9413	173.179	182.562	96.3787
0.799677	0	1.06975	0.978193	0	0.0641494	8.31523e-05	10.0373	-0.0616676	16.7169	42.7971	131.688	17.3388	16.1592	8.4362	208.491	218.271	70.9894	129.201	141.755	73.6406
0.609959	0	1.01845	0.986523	0	0.0313808	3.22123e-05	12.4474	-0.0589345	15.7078	44.686	154.146	25.4683	25.9454	11.5596	127.488	128.189	33.5624	122.327	131.533	47.7609
0.374927	1	1.03023	0.962389	1.06548e-05	0.0408534	0.000148246	14.7097	-0.0541098	15.8671	49.209	181.836	10.7129	13.3356	14.743	200.721	212.097	65.4177	131.974	137.12	53.0388
0.535511	0	1.01951	0.979592	0	0.029067	3.52277e-05	10.4074	-0.0736581	12.3233	35.8852	99.1129	25.345	26.6667	27.5943	49.3979	49.4333	15.0393	171.856	178.908	89.2915
0.671622	0	1.03171	0.974164	0	0.0418808	4.1807e-05	15.9462	-0.0443042	21.5229	59.3476	266.586	16.4346	15.1825	12.0234	164.983	168.089	52.0374	63.327	69.4696	25.1613
0.711686	2	1.09818	0.951264	0.00749334	0.0957655	0.000453821	14.2072	-0.0461274	20.2238	57.4711	221.385	62.7424	61.0987	45.1559	170.839	173.888	40.8976	121.226	133.774	58.8013
0.413788	0	1.02861	0.979592	0	0.0446819	0.000154348	13.6823	-0.0575989	15.0293	46.0672	160.148	44.9603	40.4349	45.8398	240.368	258.883	78.73	126.798	132.586	56.9299
0.573405	1	1.05903	0.947991	0.00205533	0.0671536	0.000320132	13.3359	-0.0550706	16.2777	48.3369	166.582	19.2514	18.212	10.6241	111.149	111.032	33.5784	154.344	158.591	65.4972
0.706651	1	1.05726	0.959847	0.00257764	0.0647056	0.000219502	13.8287	-0.0490156	19.5441	53.9673	210.199	22.6601	24.7809	30.8926	242.345	273.466	111.313	167.067	171.516	106.359
0.780685	1	1.07384	0.962302	0.00149717	0.0663464	0.000115133	12.7648	-0.0489222	20.4262	53.8637	205.889	88.6133	100.132	53.0999	186.634	188.627	60.748	184.496	218.367	107.848
0.756477	0	1.07477	0.962733	0	0.0677923	0.000114612	12.852	-0.0502905	19.6508	52.389	194.719	38.3038	34.8839	50.531	233.142	269.189	103.629	107.742	127.131	62.0377
0.834784	0	1.1052	0.966814	0	0.0703226	9.66417e-05	11.3504	-0.0511543	20.6155	51.6605	182.655	100.353	101.648	48.7545	185.634	178.714	75.5539	164.957	174.865	78.3959
0.609753	0	1.01998	0.980306	0	0.033773	3.3252e-05	13.7633	-0.0533377	17.365	49.3157	187.477	27.1338	23.6317	33.7948	221.165	212.283	34.3823	82.7357	90.2701	33.5068
0.787132	1	1.08743	0.970833	5.09281e-05	0.0717788	0.000199373	12.4411	-0.0496851	20.1709	53.3072	197.717	13.7383	14.0579	7.97623	197.565	198.021	48.6879	141.222	144.575	55.8483
0.689502	0	1.05485	0.981538	0	0.0641273	0.000214551	11.1476	-0.0618908	15.3912	42.747	132.948	23.82	25.3197	13.6904	96.742	106.022	30.9144	141.318	143.944	62.5857
0.397842	1	1.04099	0.949698	0.000888777	0.0639507	0.000230325	15.317	-0.0507318	16.6951	52.1683	200.654	8.99017	8.29237	3.96311	139.456	139.153	32.5324	123.34	131.767	55.3302
0.587595	1	1.07125	0.933486	0.000234325	0.0755065	0.00030179	13.4293	-0.0541237	16.5967	49.4469	171.09	17.7567	18.4201	13.7401	104.587	105.373	17.3921	161.294	168.469	59.2656
0.736017	1	1.06535	0.948187	0.00381041	0.0750536	0.00021723	11.6039	-0.0571334	17.1411	46.161	151.868	11.0337	11.4208	6.05301	166.037	163.279	38.5752	144.201	143.35	67.3162
0.629043	0	1.03839	0.967963	0	0.0498232	0.000110992	13.2976	-0.0546832	17.1059	48.4835	175.375	18.97	19.9007	10.1037	86.4403	84.6005	14.5162	145.131	161.853	90.3299
0.748417	1	1.07354	0.950649	0.00103001	0.0686318	0.000220728	11.4357	-0.0574207	17.2425	46.3788	151.86	10.8638	11.1831	5.4317	171.813	178.156	52.1479	109.871	114.279	48.4719
0.601557	0	1.04404	0.966972	0	0.0507548	0.000177102	15.0106	-0.0485675	18.7908	54.8375	221.516	16.3878	19.2581	18.1518	144.555	149.668	45.605	116.452	124.911	47.0479
0.703173	1	1.08473	0.938559	0.00511926	0.0864795	0.000313959	13.1887	-0.0508673	18.549	52.0936	186.608	9.0265	9.63883	5.56008	147.122	143.847	29.7191	151.238	152.404	55.3158
0.669415	0	1.03396	0.97136	0	0.0460509	7.41148e-05	12.7183	-0.0555926	17.12	47.3916	169.286	22.7132	24.6388	28.9501	198.897	210.042	75.0875	107.286	119.501	55.6323
0.544155	0	1.02242	0.973475	0	0.0348397	7.6573e-05	12.8291	-0.0590533	15.2913	44.7552	153.261	31.8212	36.6485	42.5309	198.904	199.869	57.963	116.288	121.744	47.2716
0.575715	1	1.05483	0.964727	0.00241986	0.0723867	0.000294395	15.5494	-0.0472205	19.0172	55.9921	227.028	12.8448	18.9013	29.0354	138.807	155.556	65.6743	134.643	160.75	71.8673
0.616727	0	1.05848	0.974414	0	0.0648789	0.000219506	13.9728	-0.0515437	17.7505	51.5643	191.917	9.39928	9.19912	5.00501	143.031	149.923	45.1377	135.494	140.33	64.0417
0.392301	0	1.03759	0.957871	0	0.046713	0.000158786	14.6038	-0.0541034	15.8765	49.3085	180.388	9.95219	10.294	4.6391	127.228	126.331	26.6724	137.968	147.384	66.343
0.724969	1	1.07749	0.964059	0.000815126	0.0645187	0.000246801	12.985	-0.0513866	18.8521	51.9556	189.414	10.2611	9.57018	4.50683	218.868	237.493	72.9363	145.429	155.452	58.5601
0.748541	0	1.06199	0.972561	0	0.0644251	0.000134013	10.6649	-0.0609169	16.0837	43.2252	135.42	15.9751	15.1066	7.19459	164.481	192.865	73.152	155.291	169.063	90.0024
0.668947	1	1.04101	0.965463	0.000123739	0.0467225	0.000113827	15.6527	-0.04496	21.0582	58.8102	256.662	196.941	210.013	87.4799	125.136	131.174	30.8967	143.702	154.262	57.2138
0.833214	2	1.12936	0.951531	0.00225894	0.0892191	0.000217143	10.6292	-0.0543788	19.2227	48.7138	155.365	22.3456	21.1555	10.5286	199.587	203.046	61.9476	185.901	196.429	96.891
0.652927	0	1.03468	0.972112	0	0.0468596	9.41656e-05	14.0613	-0.0505058	18.5647	52.1582	204.477	111.815	111.318	55.0464	117.416	121.379	33.1846	178.575	193.592	87.156
0.681399	0	1.06204	0.966197	0	0.0720617	0.000249765	11.6669	-0.0592581	15.9403	44.6864	143.497	12.1022	12.6443	6.06461	151.787	162.63	49.2934	162.833	172.566	84.1738
0.373916	0	1.01635	0.969945	0	0.0347917	7.54186e-05	13.2871	-0.0604786	14.3263	43.619	146.952	28.1408	26.6873	29.6844	96.0336	98.3408	21.8873	159.582	167.273	73.7653
0.805322	0	1.08975	0.952	0	0.0805217	0.000230695	8.76	-0.0690721	14.7764	38.3111	101.997	18.1237	18.2983	7.59853	231.14	246.349	101.824	189.202	197.836	103.002
0.490713	0	1.01119	0.978824	0	0.0266362	3.31609e-05	13.9081	-0.0554887	15.9621	47.3699	175.264	21.6998	24.9976	24.8388	179.572	176.389	54.3222	88.8209	94.6178	37.4461
0.617105	1	1.0477	0.950086	0.00310812	0.0653124	0.000167952	15.361	-0.0471262	19.5213	55.9957	229.036	8.07213	9.46196	8.15672	215.769	231.672	80.1884	115.59	125.851	44.5515
0.697487	1	1.05787	0.969748	8.67204e-07	0.0512963	0.00013038	14.865	-0.0463021	20.7439	57.6222	240.599	32.8322	26.2201	26.1912	142.299	153.738	47.0222	141.705	149.234	50.5664
0.599704	1	1.06309	0.947146	0.000759877	0.071457	0.000302624	13.9115	-0.051762	17.3845	51.6826	190.318	60.1494	48.1964	60.4305	93.2139	94.6429	17.2387	119.072	127.292	57.2852
0.722695	2	1.06332	0.97597	0.00108415	0.0653921	0.00017307	14.0089	-0.047421	20.2684	55.6379	221.761	12.0298	11.2765	19.0678	151.726	168.633	56.8696	141.461	165.159	67.9088
0.684858	0	1.03539	0.971506	0	0.0394585	4.77118e-05	16.6871	-0.0418421	22.9006	62.9895	298.182	45.7431	52.7165	27.0201	202.792	203.053	74.7949	110.445	130.462	53.2387
0.499281	0	1.01872	0.970874	0	0.0399625	8.30321e-05	15.2126	-0.0504729	17.5576	52.1658	209.495	13.2041	12.36	10.7051	102.843	104.488	17.4533	147.476	158.268	66.3528
0.630053	0	1.0343	0.977465	0	0.0481395	0.000115541	12.0101	-0.0602877	15.4659	43.825	144.238	10.4142	10.4813	5.32109	134.657	137.62	46.7878	154.942	157.363	75.703
0.600821	0	1.03631	0.972516	0	0.0434611	0.00012209	14.0231	-0.0522748	17.5424	50.9198	193.648	65.8044	61.5174	66.2875	127.73	133.848	38.7859	128.282	133.726	58.5534
0.640937	0	1.03141	0.970845	0	0.0440459	9.38571e-05	11.6971	-0.0613056	15.2387	43.0901	140.301	10.2082	10.3423	5.46538	138.362	137.192	19.1094	171.08	180.441	77.749
0.605148	1	1.06664	0.955036	0.00167865	0.0695139	0.000299991	15.1084	-0.0476269	18.9777	56.0805	222.501	7.02279	9.52166	13.9479	170.674	179.143	55.7535	109.49	122.842	46.8049
0.514217	0	1.03221	0.972628	0	0.0548864	0.000125596	15.7096	-0.0483134	18.3168	54.5372	223.45	81.5057	83.6492	34.83	128.664	145.998	48.3717	135.843	145.191	59.5332
0.456712	0	1.02327	0.97314	0	0.0426951	0.000124266	14.9755	-0.0521592	16.8337	50.7293	196.023	7.06786	7.3949	3.61279	106.511	108.454	26.9244	117.394	130.085	51.2255
0.603338	2	1.06527	0.958231	0.000269155	0.0735654	0.000340255	13.0027	-0.0554399	16.3046	48.131	164.631	37.0809	37.5692	25.8964	207.437	219.238	63.401	190.487	199.828	85.9664
0.444052	1	1.03966	0.952267	0.000865853	0.0598005	0.000197975	13.903	-0.0560626	15.5167	47.3563	165.887	24.2998	30.7268	38.8859	189.737	210.12	70.8068	91.392	102.381	44.4411
0.839698	1	1.12368	0.958838	0.000220276	0.0828806	0.000212724	10.7604	-0.0530639	19.8147	49.938	165.672	8.978	9.40404	4.33629	158.004	158.98	30.4672	113.142	121.917	53.0175
0.671496	0	1.03234	0.969231	0	0.0470219	7.22064e-05	11.1792	-0.0632182	15.0865	41.6372	131.192	27.2303	27.9778	35.0326	134.088	138.705	43.1423	144.404	150.889	87.8603
0.577727	1	1.04004	0.97456	0.000308214	0.0560135	0.000192379	14.7885	-0.0501071	18.118	52.8454	206.71	63.6527	64.8755	24.9529	199.819	202.544	52.9362	150.735	162.066	61.5622
0.833624	2	1.11734	0.943642	0.00627271	0.0777591	0.000171204	13.97	-0.0412263	25.2927	64.1507	273.162	9.37218	10.6937	4.80075	98.2004	95.9127	16.6099	167.568	171.571	55.9303
0.586216	1	1.04471	0.957356	0.000198903	0.0559861	0.000174802	13.9923	-0.0524791	17.2712	50.6513	188.402	10.12	10.3296	4.73947	135.621	135.675	30.7838	151.117	153.697	79.9604
0.710318	3	1.06964	0.958271	0.00358262	0.0697588	0.000194179	15.6306	-0.0428238	22.2063	61.8278	270.149	20.353	23.6672	12.1299	140.933	151.439	39.0262	174.013	192.221	73.7134
0.541199	0	1.01174	0.98722	0	0.0274093	3.57784e-05	11.7796	-0.063828	14.0084	41.168	132.319	22.689	25.0194	32.1685	36.9359	38.0032	8.45299	159.056	174.242	84.6634
0.698362	1	1.06389	0.970501	5.89382e-05	0.0742932	0.000253401	11.2888	-0.0601053	15.772	43.9088	138.16	19.8909	21.0213	9.01402	254.053	279.766	99.0929	177.402	181.562	67.9488
0.665862	1	1.09937	0.936306	0.0107941	0.107932	0.000483692	13.536	-0.0500326	18.143	52.8369	186.14	16.6586	17.551	18.9905	97.6094	96.4376	23.7542	178.906	170.998	82.2748
0.574306	0	1.05421	0.956098	0	0.0664844	0.000262509	13.1841	-0.055899	16.1048	47.5781	163.907	19.5908	19.9643	9.99482	250.447	279.513	85.5137	144.074	154.115	65.0488
0.518371	0	1.02545	0.966667	0	0.0476898	7.20844e-05	15.5338	-0.0489414	18.1648	53.6991	219.606	19.3141	23.8352	23.0847	130.238	134.138	25.4416	182.975	195.04	70.6085
0.644302	2	1.07741	0.949653	0.0049346	0.0796475	0.000359744	15.1028	-0.0463737	19.7482	57.5319	229.25	10.0065	10.1115	6.15136	156.461	181.272	60.8757	116.244	133.075	57.8717
0.679501	0	1.05706	0.968421	0	0.0610589	0.000179975	12.0587	-0.0578932	16.436	46.0261	153.502	42.394	39.5924	36.9569	189.178	186.791	47.9417	94.084	97.5109	44.1181
0.375814	1	1.05578	0.959184	0.00180187	0.0771176	0.000330615	13.8305	-0.056318	14.9245	47.0895	159.592	22.9494	25.7952	27.7458	236.945	259.622	99.2162	131.594	143.25	62.3425
0.642387	0	1.03342	0.965739	0	0.0428839	0.000101594	13.5856	-0.0527733	17.7269	50.0162	188.577	13.4662	13.929	7.26418	169.549	182.326	50.7532	171.783	178.069	67.7898
0.696731	0	1.07409	0.96789	0	0.0724266	0.000192037	12.8676	-0.053087	17.9382	49.7996	176.144	13.562	13.7986	7.39453	150.082	155.225	50.9097	124.645	138.924	62.2213
0.576687	1	1.07912	0.935662	0.0129759	0.0984684	0.000478146	15.1251	-0.0472172	18.5137	56.1222	215.155	40.4452	35.0098	54.2612	242.382	244.519	56.0883	111.326	118.878	44.1896
0.845887	2	1.15227	0.943946	0.00289343	0.0875307	0.000331951	11.0049	-0.0507395	20.633	52.848	176.883	25.2902	24.9264	11.9798	305.564	338.333	109.017	172.274	169.696	56.6737
0.59874	0	1.03919	0.969325	0	0.0487454	0.000139914	14.2706	-0.0510859	17.8173	51.976	200.482	26.7579	34.0443	55.3558	262.573	280.715	84.0553	75.7402	81.4937	28.1568
0.789278	2	1.12353	0.946746	0.00501781	0.0875762	0.000337183	12.7303	-0.0480439	20.7321	55.4418	199.734	30.471	32.3875	16.8846	126.424	124.794	22.2651	121.726	130.565	53.4859
0.680906	1	1.0582	0.97012	4.72267e-05	0.0654382	0.000184028	13.8856	-0.0496636	18.9599	53.1708	204.815	21.4599	20.5339	30.0232	121.27	123.887	18.8864	140.279	154.125	67.5144
0.799147	2	1.08947	0.965261	0.000996604	0.0752237	0.000166497	11.2205	-0.0543228	18.6655	48.4812	162.841	36.4897	37.126	18.4222	113.375	122.47	35.5668	125.152	134.244	57.2523
0.649072	1	1.0479	0.958781	0.000977206	0.0599732	0.000190998	14.7963	-0.0479705	19.4501	55.2089	223.213	30.3238	28.4953	29.0191	194.455	200.787	43.3826	127.755	132.049	46.3554
0.7205	0	1.06533	0.972851	0	0.0594381	0.000131098	12.6602	-0.0530594	18.2567	50.0686	179.803	10.1447	10.1814	4.47262	173.314	199.77	62.4723	143.903	147.591	56.938
0.68954	1	1.06513	0.946612	0.00256494	0.075546	0.000305396	13.4292	-0.0507596	18.5422	52.1027	193.532	18.7841	19.6746	11.3608	144.104	158.946	49.5089	87.3713	95.6941	37.8778
0.684718	0	1.0343	0.972516	0	0.0454275	7.35445e-05	13.3862	-0.0520321	18.3672	50.6168	192.848	11.8189	11.5543	5.4855	195.941	210.113	61.4014	118.401	121.161	46.5972
0.616638	0	1.03036	0.98338	0	0.050452	0.000109081	12.2431	-0.0593976	15.5518	44.3413	148.672	24.2677	31.6366	37.6779	220.519	210.51	57.9043	164.021	185.13	97.1504
0.665153	0	1.03296	0.98	0	0.0519941	9.11912e-05	11.7259	-0.0597895	15.7035	43.9764	145.869	23.5818	21.7755	31.6775	0.493908	0.559767	0.718439	150.003	158.91	72.803
0.689629	0	1.04156	0.970588	0	0.0516021	0.000103478	12.4025	-0.0560155	17.1267	47.1251	165.111	19.9402	21.4798	27.4732	248.094	258.662	80.5426	107.554	123.722	52.6756
0.56151	0	1.03098	0.960168	0	0.050487	0.000142807	14.2717	-0.0524725	17.2474	50.3417	191.017	29.2064	32.583	20.7944	236.738	231.483	63.093	125.489	135.806	57.5672
0.675433	0	1.05062	0.966565	0	0.057653	0.000196265	11.2169	-0.0623233	15.2109	42.5505	132.639	25.5774	27.217	20.8868	178.499	200.843	79.9231	143.821	155.937	71.196
0.774183	1	1.08172	0.960089	0.000103843	0.0708608	0.00012112	12.1951	-0.0519679	19.2667	50.9452	181.89	9.60089	10.8915	10.7613	89.0496	87.4457	17.5723	112.935	120.042	48.6602
0.631984	0	1.02199	0.981424	0	0.0354312	4.05007e-05	11.4441	-0.0631144	14.7669	41.7565	133.899	42.0034	40.7256	26.0158	158.769	150.527	38.5698	107.38	116.804	51.2299
0.884501	3	1.32168	0.864316	0.0408998	0.159048	0.00111181	14.8354	-0.0308208	31.799	86.1544	339.111	34.9357	37.7009	32.1189	125.551	127.582	36.5581	104.614	107.714	38.5086
0.453488	1	1.04219	0.962963	0.00229798	0.0644816	0.000338651	14.5433	-0.0528095	16.3177	50.1044	184.887	69.2723	67.9095	69.0871	213.292	209.629	67.7073	111.769	119.733	52.98
0.659582	1	1.04642	0.962963	0.000303538	0.0514572	0.000142459	14.1107	-0.0498552	18.7734	53.3425	208.386	15.3415	16.5567	7.95422	244.838	260.415	81.259	102.225	111.109	40.2309
0.643154	0	1.05167	0.971014	0	0.063686	0.000216374	12.8938	-0.0549298	16.8384	48.2923	169.829	12.7062	12.4975	6.72741	176.914	178.007	55.7683	96.3624	94.301	38.2512
0.604237	0	1.05092	0.969048	0	0.0573521	0.000152882	13.2365	-0.0552162	16.612	48.2707	170.326	110.969	109.408	108.764	245.801	247.582	108.205	111.22	123.152	54.9996
0.684133	0	1.04387	0.978824	0	0.0579429	0.00013595	12.7621	-0.0543212	17.4977	48.4692	174.323	13.9417	13.8774	7.24989	183.813	183.998	35.4265	130.852	132.399	48.0036
0.804198	1	1.09056	0.952703	0.00117928	0.0713077	0.00017133	11.6161	-0.0522052	19.5437	50.7491	178.177	8.43732	8.93381	4.22533	169.614	166.858	45.5402	80.1477	87.1584	38.4125
0.856415	4	1.2924	0.848732	0.0367315	0.143421	0.000807096	16.8285	-0.0300465	32.5953	89.1242	388.772	40.1852	34.2583	45.1973	222.831	267.199	122.34	138.61	163.834	63.8719
0.435262	0	1.03514	0.967552	0	0.0515713	0.00014275	12.6347	-0.0619514	14.0338	42.8724	137.236	24.0403	22.1921	17.6575	159.52	174.296	51.9841	114.958	128.372	52.5628
0.696172	0	1.04118	0.983936	0	0.0523371	9.83419e-05	9.69852	-0.0705577	13.51	37.4469	104.569	28.1361	26.8286	25.5704	202.479	203.665	50.8242	105.697	110.767	81.7842
0.787011	0	1.08116	0.965174	0	0.0677395	0.000125259	11.3543	-0.0552199	18.4043	47.931	161.33	24.8316	25.5644	23.8119	141.631	142.209	39.44	143.026	148.064	57.607
0.756755	1	1.06641	0.961988	0.00138798	0.0686348	0.000163502	10.7569	-0.0605732	16.4555	43.6838	135.846	52.4765	51.848	57.6545	192.592	209.614	63.8082	124.427	131.52	57.6177
0.645019	0	1.04998	0.959267	0	0.0535627	0.000181582	13.9079	-0.050779	18.2001	52.3163	199.32	49.4361	55.5563	27.312	221.913	221.017	60.2224	106.172	120.686	53.1937
0.506727	0	1.01681	0.962617	0	0.0313704	7.19188e-05	13.7766	-0.0559283	15.9801	47.1626	171.908	43.5986	44.6189	20.5045	177.355	197.284	77.964	102.261	114.66	49.2737
0.749355	0	1.05422	0.975385	0	0.0589022	9.79135e-05	10.6175	-0.0618775	16.0344	42.7096	133.345	23.5386	20.1262	27.3848	238.925	254.063	78.4979	138.869	139.738	52.6569
0.751871	1	1.10263	0.932976	0.00828941	0.0987369	0.000381218	11.2851	-0.0563465	17.1165	47.0047	147.641	14.3675	14.9052	8.12118	180.361	177.066	40.0271	141.327	152.029	71.6937
0.835917	0	1.1064	0.956229	0	0.082663	0.000163789	9.14745	-0.0636294	16.6664	41.4198	117.212	25.0766	24.2113	29.2182	239.246	233.173	68.4295	93.8241	96.9472	46.7356
0.807112	2	1.10156	0.95702	0.00110537	0.0805749	0.00019159	10.3456	-0.058175	17.5231	45.7493	141.473	21.1174	20.7545	14.894	197.8	218.102	69.646	122.113	131.805	64.7108
0.832049	1	1.12639	0.954955	0.00305842	0.0955499	0.000302084	9.81879	-0.0585509	17.701	45.0722	133.645	21.0717	20.7893	15.4875	256.268	259.937	77.6758	115.463	116.201	48.6485
0.764499	2	1.12171	0.917178	0.0193115	0.103103	0.000341423	17.9181	-0.0343252	27.7962	76.791	377.417	17.2282	17.0814	8.30804	308.502	338.468	147.071	105.957	121.588	47.2565
0.741654	1	1.07559	0.962044	0.00362824	0.0668111	0.000154611	15.4645	-0.0424535	23.0544	62.5366	275.587	21.1822	21.8331	12.3108	300.079	317.288	107.848	111.791	117.252	51.9015
0.674135	1	1.14294	0.909091	0.0292859	0.155111	0.00122429	12.5941	-0.0509586	17.0511	51.9316	157.723	22.7989	26.4405	37.5748	178.306	183.419	49.6786	118.022	127.476	50.8454
0.607628	1	1.0639	0.945155	0.0022597	0.0721931	0.000289007	14.8894	-0.0486491	18.7472	54.9924	214.573	8.50075	12.6364	13.0832	173.829	174.342	48.4793	119.641	125.188	45.3923
0.715443	1	1.0539	0.974654	8.43621e-05	0.0552232	0.000128791	12.5828	-0.0533336	18.0096	49.7113	180.189	16.2971	16.3499	8.48056	164.522	168.939	56.0251	149.893	153.338	114.441
0.739699	1	1.10251	0.930796	0.00850961	0.0883125	0.000446054	14.0292	-0.0457481	20.8477	58.519	227.775	12.2019	13.5223	6.8166	154.176	158.158	51.2744	119.835	116.673	36.5603
0.911853	3	1.39643	0.828709	0.0370126	0.150477	0.000861749	13.5181	-0.0313278	32.9296	84.5582	288.673	33.1246	36.0757	40.2612	157.497	164.429	47.7805	112.575	118.712	44.1826
0.760543	5	1.28428	0.84466	0.0403942	0.166463	0.00125777	19.2917	-0.0283826	29.7122	95.3319	401.557	16.6966	17.6165	11.9807	155.377	156.953	48.56	128.159	140.045	57.8842
0.470536	1	1.04993	0.963446	0.00158196	0.0739691	0.000231655	13.3674	-0.0574455	15.1493	46.0302	154.099	20.5367	22.0217	28.2233	202.888	201.163	51.446	101.357	113.856	51.9896
0.627074	0	1.0475	0.967302	0	0.0566292	0.000193535	12.2277	-0.0589975	15.6975	45.0181	148.634	10.049	10.4901	4.0452	213.492	202.439	65.9175	107.818	114.459	51.0714
0.63817	1	1.0344	0.966408	0.000114968	0.0529677	0.000127635	12.4276	-0.0575959	16.1419	45.8066	157.293	21.7425	20.1979	28.5146	219.251	239.072	86.0725	109.14	112.358	41.9522
0.744771	0	1.07953	0.959375	0	0.0672155	0.000245669	10.4909	-0.0619007	15.721	43.1004	129.597	44.834	45.899	24.2008	192.972	176.762	56.0388	107.929	114.599	52.0634
0.899441	3	1.36678	0.835455	0.0317732	0.135989	0.000590865	15.8506	-0.0280049	36.2679	93.8506	385.989	20.1458	22.198	14.9522	203.674	221.005	96.1081	139.243	137.926	46.1695
0.860591	2	1.26195	0.869001	0.033496	0.144417	0.000775395	14.1025	-0.0359834	27.6902	74.2713	278.124	18.5605	17.9134	15.9219	176.224	188.055	55.1686	115.559	124.484	52.8497
0.72818	2	1.08981	0.954286	0.00528451	0.0836748	0.000323051	13.663	-0.0481553	19.9347	55.1294	206.904	10.4307	10.3972	4.76528	176.124	172.044	39.2894	148.594	153.439	65.0041
0.765603	0	1.09099	0.962536	0	0.070608	0.000255009	10.7406	-0.0596548	16.6958	45.0065	140.121	14.771	14.1796	10.6418	210.72	211.353	65.9095	104.087	119.811	62.3579
0.813874	3	1.26508	0.831637	0.0410246	0.161679	0.000861288	17.7777	-0.0287607	30.5962	91.1226	377.198	21.3712	24.2492	23.3304	186.213	190.737	81.3	112.741	122.164	49.8162
0.746828	1	1.05448	0.969626	0.000377067	0.0589832	9.18528e-05	12.1618	-0.0539504	18.288	48.8426	174.309	24.2281	21.959	26.7806	134.749	131.2	32.5568	119.657	120.988	52.9242
0.717926	2	1.07046	0.952381	7.15536e-05	0.0692681	0.000259528	11.299	-0.0598386	16.2315	44.4262	140.067	21.5774	20.6765	11.8048	225.775	240.326	75.6953	142.886	155.391	63.0527
0.58956	0	1.04953	0.968254	0	0.067206	0.000243692	11.5687	-0.0632174	14.3225	41.7906	127.938	17.1851	25.5049	41.8879	208.506	205.157	35.2787	112.616	116.23	49.6118
