"Eccentricity"	"Invaginations"	"Circularity"	"Solidity"	"MNC"	"STD_Curvature"	"Tortuosity"	"Minor_Axis_Length"	"Mean_Curvature"	"Major_Axis_Length"	"Perimeter"	"Area"	"BPintensity.gamma"	"meanIntensity.gamma"	"stdIntensity.gamma"	"BPintensity.progerin"	"meanIntensity.progerin"	"stdIntensity.progerin"	"BPintensity.lamin"	"meanIntensity.lamin"	"stdIntensity.lamin"
0.573517	0	1.01216	0.983051	0	0.0253391	2.0481e-05	15.0949	-0.0496776	18.4265	52.8682	218.149	10.8446	11.9923	6.03476	7.55666	7.62261	2.12139	347.144	384.37	164.433
0.845015	2	1.25246	0.863176	0.0279218	0.140506	0.000576381	12.9741	-0.0405355	24.2623	64.9764	216.768	26.9243	29.6556	17.7198	9.70677	9.60078	2.81612	310.515	312.603	130.279
0.702745	0	1.03522	0.970944	0	0.0448755	4.55677e-05	12.3316	-0.0558394	17.3332	47.0776	167.292	9.27045	10.1347	4.36885	35.6363	35.6434	6.89855	226.172	254.953	108.128
0.681072	0	1.03958	0.981273	0	0.0582767	0.000124358	10.1799	-0.0683078	13.9028	38.5157	110.875	13.8273	14.1183	7.35611	11.6727	11.874	4.10441	246.988	247.023	114.869
0.49849	0	1.00916	0.983636	0	0.021274	1.53937e-05	15.8163	-0.0485811	18.2447	54.067	229.104	27.2186	35.5139	33.349	7.04913	6.47135	1.85732	314.722	325.022	137.985
0.658678	0	1.02626	0.972637	0	0.0390273	3.38011e-05	12.5238	-0.0567515	16.6446	46.276	163.837	18.6833	20.1765	10.5297	8.35794	7.46292	2.62103	271.693	277.348	110.592
0.368587	0	1.00835	0.983673	0	0.0236935	2.22278e-05	15.4696	-0.0515107	16.6412	51.037	204.22	59.7723	66.7365	28.7466	10.096	10.2614	3.29716	332.314	358.608	148.789
0.91598	2	1.36812	0.843874	0.0370952	0.147804	0.000671034	14.4159	-0.0288008	35.9299	90.7952	358.397	20.2177	24.2037	16.0964	32.0644	27.911	32.0253	230.365	242.741	100.647
0.657926	0	1.02559	0.98289	0	0.0348745	2.97822e-05	14.3999	-0.0490897	19.1213	53.5435	219.328	32.5632	33.4623	14.7824	16.7008	16.4603	4.29766	257.582	264.87	93.9543
0.656526	0	1.02459	0.984576	0	0.0406221	4.19408e-05	12.4206	-0.0577042	16.4664	45.5355	158.746	8.01286	8.8094	3.96948	5.03218	4.89034	1.7057	299.69	316.345	127.75
0.634923	0	1.03472	0.974811	0	0.0511228	8.21298e-05	12.6903	-0.0565644	16.4259	46.5514	163.014	10.1545	11.199	5.29387	48.4511	47.9018	8.73179	186.118	198.845	86.8064
0.783784	0	1.06462	0.971602	0	0.0564163	5.00038e-05	12.6075	-0.0500151	20.3008	52.5649	200.007	33.7517	36.0626	17.3141	13.4422	12.7098	3.34822	221.878	255.303	132.752
0.644767	0	1.04397	0.97006	0	0.0524903	0.00014032	11.5221	-0.0616564	15.0738	43.0718	137.013	11.5295	12.2284	17.6334	73.5743	70.4846	17.1218	195.709	206.096	83.2242
0.619051	0	1.02537	0.969072	0	0.0380201	5.75892e-05	12.5586	-0.0578447	15.9911	45.5906	158.61	19.4448	20.2181	27.1947	0.320619	0.279255	0.569627	147.995	160.731	74.8847
0.749018	0	1.05046	0.979087	0	0.0505901	4.22085e-05	13.497	-0.0484353	20.3712	54.2185	216.846	32.1132	36.3845	17.6491	4.12688	3.8466	1.8863	247.123	265.977	103.378
0.693053	0	1.03938	0.979003	0	0.0548751	8.54394e-05	12.0166	-0.0575052	16.6692	45.7195	156.254	8.50702	8.91689	3.6509	26.2691	26.0509	5.3466	353.194	369.635	138.599
0.678946	0	1.0289	0.982262	0	0.0409636	3.95064e-05	13.1826	-0.0533193	17.9553	49.2919	185.041	6.72947	6.93228	3.87998	16.7084	16.5372	3.8189	289.221	319.853	157.217
0.636754	0	1.02677	0.971681	0	0.0421006	5.74874e-05	15.0594	-0.0478673	19.5306	54.8759	229.665	34.5964	40.0255	18.98	7.49859	7.4827	2.03755	267.03	285.82	131.026
0.690337	0	1.03065	0.97654	0	0.0415167	4.26855e-05	11.3361	-0.0616597	15.6686	42.701	138.374	28.6007	27.5105	12.0892	9.64271	9.38138	2.2297	326.517	345.67	147.031
0.578491	0	1.01863	0.967836	0	0.0388052	7.32674e-05	12.0171	-0.0620427	14.7324	42.3717	138.514	584.906	568.997	225.356	11.0697	10.713	2.3431	280.081	297.172	147.949
0.515097	0	1.02497	0.968254	0	0.0376141	0.000116663	11.8295	-0.0642869	13.8013	41.1589	129.068	8.07246	8.77049	4.22552	61.6239	66.7377	18.9505	239.103	245.833	114.283
0.910934	2	1.29613	0.868421	0.0274082	0.122945	0.000412502	13.6644	-0.0321194	33.1215	81.0883	322.731	13.1153	16.4348	9.70777	7.57076	7.12121	5.9827	221.425	227.188	95.2016
0.408141	2	1.05692	0.969811	0.00352867	0.0793834	0.000384793	15.8375	-0.0486306	17.3482	55.2194	218.644	8.54643	7.51167	3.27446	14.1301	13.9961	3.67171	236.096	268.895	107.771
0.582611	0	1.01945	0.977551	0	0.0344363	5.39365e-05	14.4087	-0.0516921	17.7283	50.8925	199.448	19.6891	20.9165	9.31107	17.9598	17.762	3.67647	220.455	252.219	117.476
0.591544	0	1.01954	0.972081	0	0.0379066	5.31807e-05	12.8596	-0.0576401	15.9495	45.6346	160.43	8.05344	8.23499	3.17502	33.7456	33.5587	6.26726	275.922	298.107	117.124
0.534082	0	1.01635	0.991903	0	0.0314245	5.26818e-05	10.5232	-0.0717692	12.4471	36.6743	104.2	21.4005	22.6286	17.2775	14.316	13.5918	3.08565	306.791	314.637	156.279
0.569059	0	1.03662	0.981744	0	0.0475456	0.000110127	14.6121	-0.0506729	17.7698	52.3793	205.488	12.3522	19.8864	40.3296	15.1465	15.2789	3.19399	364.159	344.973	112.473
0.610293	0	1.01879	0.97995	0	0.0328862	4.23914e-05	12.8583	-0.0574241	16.2317	45.8291	162.09	16.1155	17.3836	13.1655	22.4083	21.8542	4.00407	345.204	374.885	163.632
0.58965	0	1.02151	0.984496	0	0.0369248	5.13422e-05	12.818	-0.0575653	15.8706	45.7013	160.603	8.06032	9.18373	4.36226	11.2264	11.0052	2.69209	270.242	283.643	112.176
0.656777	1	1.03382	0.980263	0.000278834	0.0509328	0.000109294	13.4617	-0.0511699	17.8517	51.5115	199.603	5.32364	5.75636	4.0425	22.0824	21.5572	4.47414	169.85	197.85	90.3406
0.465693	0	1.00967	0.976798	0	0.0265786	2.64807e-05	14.1112	-0.055487	15.9458	47.3654	175.598	7.08166	7.84798	4.45407	7.15328	6.93349	2.29084	357.168	375.922	155.035
0.567369	0	1.01483	0.982609	0	0.0284318	2.60625e-05	14.0851	-0.0531324	17.1047	49.4726	190.255	13.32	11.8341	15.4539	6.63267	6.3208	2.44609	303.667	320.757	137.108
0.684295	0	1.02952	0.982332	0	0.0379941	2.83451e-05	14.6973	-0.0474201	20.1552	55.3712	233.329	30.9175	33.8183	15.2065	7.80275	7.6241	3.13551	342	359.642	137.093
0.540246	0	1.02846	0.969529	0	0.0539817	0.000179098	12.5858	-0.0600929	14.9563	43.8307	145.431	9.12685	10.0657	4.96621	28.6118	28.2743	6.10877	315.856	318.82	132.251
0.610414	0	1.01748	0.965616	0	0.0329478	2.93615e-05	11.9397	-0.0615783	15.0738	42.6681	141.018	5.75946	6.36795	4.09717	11.5727	10.9318	3.60697	207.931	215	88.1661
0.572653	0	1.01695	0.96817	0	0.030499	3.15459e-05	12.6415	-0.0590753	15.4203	44.5753	153.734	6.12269	6.79726	3.75522	10.3303	9.97808	3.37892	142.945	151.093	58.3681
0.497432	0	1.01005	0.971074	0	0.0251261	2.38638e-05	14.7448	-0.0524049	16.9968	50.1518	196.831	7.95248	8.64894	4.24492	9.78931	9.42553	2.43854	236.087	243.751	106.272
0.564476	0	1.02244	0.977124	0	0.0400339	5.84746e-05	16.2596	-0.0458865	19.6979	57.2483	251.262	27.3186	34.097	51.8663	28.2993	27.7124	4.67585	290.903	306.082	115.829
0.680076	0	1.02979	0.971939	0	0.0433471	5.2873e-05	12.2132	-0.0573351	16.6587	45.8665	159.756	14.9495	14.0472	14.7446	16.9564	15.9318	3.79897	198.581	212.848	92.4085
0.739181	0	1.0497	0.970183	0	0.0520589	5.55118e-05	12.3322	-0.0537163	18.3104	48.9274	176.828	10.4937	8.49882	13.1477	15.0104	14.3712	3.73872	297.062	320.686	134.111
0.62045	0	1.02116	0.967949	0	0.0365862	4.49902e-05	11.2396	-0.0647202	14.3317	40.6266	127.166	11.4067	12.2252	7.04958	9.97114	9.80464	2.80926	234.587	247.881	113.433
0.586942	2	1.05648	0.956446	0.00644036	0.0790889	0.000286973	15.5407	-0.0464503	19.1948	56.7741	230.996	17.002	21.0073	24.7586	4.66026	4.58652	2.05363	161.093	187.475	88.6917
0.569086	0	1.01533	0.979911	0	0.0278722	2.39626e-05	13.868	-0.053989	16.8653	48.6822	184.058	16.2301	19.6743	17.2034	5.43519	5.23007	1.84054	157.959	167.462	67.8816
0.438026	0	1.01471	0.974312	0	0.0377748	5.51128e-05	16.0044	-0.0488115	17.8032	53.8321	224.743	45.7857	53.904	31.4909	20.8541	19.4105	3.85846	238.292	256.714	115.665
0.661013	0	1.03205	0.974843	0	0.0475986	6.40336e-05	11.1664	-0.0634728	14.8812	41.4006	129.875	12.1239	12.9194	14.9555	13.8018	13.0839	3.40655	256.108	259.726	110.873
0.591428	0	1.01746	0.98081	0	0.0339971	4.09745e-05	14.0672	-0.0524808	17.4454	50.0913	194.007	12.812	10.7304	22.4309	14.7777	14.0522	3.40087	212.645	233.922	100.982
0.657711	0	1.02614	0.982278	0	0.0422888	4.48865e-05	12.5027	-0.0569929	16.5978	46.0758	162.26	16.3841	17.3015	12.5903	26.9894	26.6907	4.76336	255.731	266.531	123.877
0.640276	0	1.02495	0.97449	0	0.0396521	4.22554e-05	12.5132	-0.057435	16.2901	45.7536	160.252	8.56944	8.78534	3.91993	44.0284	42.1963	8.42946	282.919	287.762	114.631
0.696509	1	1.04162	0.97807	6.6021e-05	0.0506388	0.000101528	13.0758	-0.0524322	18.2228	50.288	188.128	9.63973	11.6794	18.0947	30.302	30.9126	7.2768	251.041	263.478	93.7325
0.310451	0	1.02292	0.973872	0	0.0473842	0.000101881	14.501	-0.0554258	15.2547	47.5669	172.803	29.2493	35.4902	19.9902	20.0429	18.8707	3.45284	338.592	360.571	145.894
0.504585	0	1.01012	0.97389	0	0.0230119	2.19552e-05	13.1042	-0.0586369	15.1781	44.8265	157.314	11.2794	11.6836	5.9858	11.1872	11.0751	2.75617	270.796	287.571	113.262
0.769745	0	1.06621	0.984293	0	0.0642672	0.000105337	11.3528	-0.055802	17.7845	47.1899	160.554	6.60239	7.6383	6.62456	13.2778	12.5133	2.99775	292.017	306.46	152.218
0.651534	0	1.02707	0.978927	0	0.037895	3.31434e-05	14.3861	-0.0496677	18.9635	52.9698	213.932	16.6186	12.9785	27.8814	16.3795	16.364	3.53977	218.29	240.247	105.519
0.767801	0	1.06338	0.976331	0	0.0642778	9.51579e-05	10.6591	-0.0600332	16.637	43.8447	139.169	6.55191	6.64848	3.40446	9.04309	8.48788	1.93547	221.156	235.952	113.734
0.573064	0	1.0184	0.978892	0	0.0378867	4.55717e-05	12.7472	-0.058318	15.5547	45.0561	156.787	6.91084	10.2884	16.6544	13.3529	13.2695	2.38069	209.54	220.989	90.0913
0.433487	0	1.00768	0.97861	0	0.0230006	3.23344e-05	13.2638	-0.0590224	14.7186	44.5318	155.686	21.212	22.0137	12.6739	10.5741	10.1858	2.10373	165.989	177.852	79.1536
0.374641	0	1.00538	0.971429	0	0.0152064	1.48926e-05	14.7815	-0.0542245	15.9426	48.4887	185.298	10.6015	12.1652	7.64533	11.9402	11.4774	2.48089	246.031	258.389	118.288
0.577424	0	1.01624	0.986702	0	0.0308191	2.48099e-05	12.7092	-0.0587207	15.5665	44.7661	155.403	14.737	17.7898	20.2478	19.4662	19.3423	4.13473	250.325	263.625	105.131
0.787046	0	1.06762	0.971875	0	0.0659283	9.69023e-05	10.1243	-0.0617139	16.4117	42.6067	130.79	4.98742	5.04823	2.62511	8.93135	8.76849	2.27137	232.162	238.408	99.3597
0.47137	0	1.00725	0.989247	0	0.0203902	1.76328e-05	13.1678	-0.0590854	14.9305	44.474	155.51	6.67153	6.95652	3.65371	10.0454	10.1793	2.59226	216.44	232.106	106.432
0.708808	0	1.035	0.985222	0	0.0451963	4.66741e-05	12.2724	-0.0558555	17.3977	47.0596	167.084	4.94871	5.34	2.90439	6.36945	5.89	1.69413	173.013	179.807	74.8615
0.526029	0	1.01019	0.977654	0	0.0250374	1.61225e-05	12.5988	-0.060531	14.814	43.3791	147.375	14.9793	16.1857	9.25335	9.98829	10.38	3.25271	264.181	284.186	128.377
0.8291	1	1.0912	0.969697	5.31902e-06	0.0643462	6.82622e-05	12.3636	-0.0476088	22.1134	55.2137	212.69	12.8839	13.2148	8.42352	5.44291	5.33203	1.78137	224.494	235.004	87.3118
0.38131	0	1.00803	0.987854	0	0.0184576	2.69516e-05	10.9755	-0.0724984	11.8725	36.3319	103.533	9.00774	8.95492	8.27324	9.19959	9.04918	1.91099	182.773	198.443	101.65
0.793907	1	1.09183	0.962882	0.00343287	0.0783434	0.000124264	12.1238	-0.0508879	19.9392	51.6372	184.428	6.73692	7.28118	3.40759	11.1644	10.8277	2.34274	177.578	189.256	80.8591
0.75154	1	1.06988	0.952618	0.0084516	0.0715967	0.000186142	16.4978	-0.0392303	25.0084	67.1163	317.244	6.11058	6.71597	2.75979	7.87882	7.75654	2.37028	239.173	252.726	88.7421
0.547611	0	1.01189	0.985075	0	0.0261766	2.15409e-05	12.1431	-0.0620064	14.5125	42.3669	140.199	12.6773	14.1848	6.74362	10.5419	10.3697	2.72604	195.972	211.806	101.361
0.472067	0	1.01178	0.980337	0	0.0249114	3.18931e-05	12.8084	-0.0610395	14.5292	43.0884	144.849	5.60921	5.64756	3.07458	19.4773	19.7135	5.12862	195.768	207.966	92.4678
0.603806	0	1.01732	0.982801	0	0.0314637	2.38934e-05	13.0335	-0.0565274	16.3505	46.4882	167.376	8.16878	10.8425	9.23694	13.4907	13.0025	2.2056	189.969	205.235	98.7425
0.7315	0	1.04445	0.978552	0	0.0544505	7.90196e-05	11.5343	-0.0578314	16.9164	45.4729	153.675	13.1744	14.4466	10.4306	6.88646	6.5863	1.84758	280.521	300.608	120.645
0.844995	0	1.10696	0.954545	0	0.0776995	0.000126929	9.49221	-0.0595738	17.75	44.2124	133.693	12.5423	14.7143	17.5987	17.5214	17.0095	3.2008	239.413	246.143	87.4029
0.7247	0	1.04141	0.976942	0	0.0405511	3.48704e-05	17.1958	-0.0392552	24.9552	66.9538	335.349	13.1184	17.3255	19.435	12.9652	12.5801	2.88203	271.099	292.908	105.942
0.653466	0	1.02717	0.975779	0	0.0462968	7.21099e-05	10.6889	-0.0667934	14.1209	39.3556	118.083	27.1954	26.6879	16.4465	10.3458	9.96099	2.03927	265.769	279.305	124.943
0.64954	0	1.02346	0.969231	0	0.0402618	4.50617e-05	10.1187	-0.070896	13.3084	37.0788	105.58	24.5712	29.1349	21.4076	13.4655	13.1468	2.91005	263.786	277.254	129.228
0.680894	0	1.03457	0.975207	0	0.0421636	4.78495e-05	13.5863	-0.0512697	18.5508	51.4586	199.64	8.25024	9.95975	5.20783	6.90599	6.47669	1.81393	274.346	287.593	104.627
0.604121	0	1.01792	0.976247	0	0.0323702	2.21113e-05	13.2238	-0.0557563	16.5941	47.1172	171.793	9.73391	10.3504	9.91962	16.7506	16.3528	3.39937	224.747	252.518	107.791
0.812098	0	1.10098	0.966777	0	0.0842399	0.000193148	9.61409	-0.062896	16.476	41.8781	120.565	7.0678	7.33333	4.15587	23.8811	24.3986	8.14857	198.43	194.189	89.9628
0.755649	0	1.05393	0.976804	0	0.0549146	5.92774e-05	11.5157	-0.0565641	17.5818	46.4758	158.895	6.07176	7.54617	5.65357	13.4414	12.4617	2.72369	266.739	279.28	128.38
0.751323	0	1.04297	0.976654	0	0.0549068	7.99832e-05	9.41127	-0.0690746	14.2609	38.0655	108.206	57.2023	59.1355	30.1533	11.1584	10.6414	2.66213	267.705	276.028	140.45
0.703753	0	1.03685	0.976415	0	0.0484167	5.88351e-05	12.5461	-0.0550707	17.6595	47.7546	171.34	9.77569	9.20048	15.8134	15.8319	15.128	3.27002	256.166	263.536	112.06
0.700163	0	1.0357	0.972603	0	0.0441519	4.04457e-05	12.7309	-0.0543391	17.8308	48.3812	176.514	8.55505	8.53521	4.1399	20.1857	19.4554	3.97393	233.238	244.786	98.0976
0.614642	0	1.0216	0.980447	0	0.0398932	4.78024e-05	12.1781	-0.0599972	15.4386	43.7765	147.373	11.6832	10.9145	15.3022	26.3796	26.1538	5.03465	241.145	254.134	122.582
0.798083	0	1.07266	0.963158	0	0.0639836	7.79068e-05	10.8536	-0.056738	18.0128	46.3973	153.997	12.7542	10.418	21.2658	8.67643	8.20492	1.99289	198.005	217.484	120.036
0.81757	1	1.09997	0.964088	0.00115501	0.0781547	0.000156332	10.405	-0.0571586	18.0696	46.1474	145.769	28.6797	26.0802	25.0152	5.77151	5.851	2.45081	210.802	214.768	93.4586
0.627177	0	1.02333	0.974555	0	0.0378666	4.22955e-05	12.6379	-0.0573735	16.2259	45.8769	161.217	6.47101	6.68146	6.88521	3.16361	3.46475	1.91253	353.041	374.243	176.667
0.356312	0	1.00495	0.974359	0	0.0130072	1.26035e-05	14.4251	-0.0557757	15.4383	47.1275	175.199	43.8337	42.8541	48.0432	9.75444	9.689	2.31644	252.542	274.569	127.953
0.650504	0	1.02431	0.974359	0	0.0358565	3.07597e-05	13.5892	-0.0529083	17.8922	49.7016	189.227	7.69207	8.26535	3.67734	8.8722	8.58114	2.88878	331.17	354.95	143.913
0.687174	0	1.02848	0.980874	0	0.0415266	4.35041e-05	11.795	-0.0586881	16.2355	44.7679	152.648	6.07518	6.72423	3.30469	6.16691	5.84958	1.96753	241.051	264.593	132.55
0.673522	0	1.02957	0.986143	0	0.0405106	3.56566e-05	12.9729	-0.0542612	17.5507	48.4532	178.655	5.60098	5.69321	3.36399	12.5626	12.0304	2.48404	245.166	266.126	106.116
0.645214	0	1.0251	0.984018	0	0.0388186	4.32872e-05	13.2544	-0.0539644	17.3487	48.7185	181.573	3.4546	4.30626	3.59508	1.77275	2.04176	1.45094	415.493	430.413	173.028
0.677128	0	1.03346	0.972286	0	0.0458804	5.91443e-05	12.8769	-0.054282	17.4989	48.4533	177.002	14.6892	16.0166	7.70573	10.9313	10.285	2.79702	281.469	302.233	115.714
0.691828	0	1.03737	0.976623	0	0.0473676	5.81312e-05	12.0586	-0.0576945	16.7003	45.6157	156.038	6.69913	9.16223	18.868	6.33371	6.03723	2.13134	224.129	232.673	96.3957
0.200089	0	1.00619	0.985169	0	0.0200595	3.07956e-05	15.5825	-0.0526028	15.9042	49.9857	196.531	13.9714	14.8817	6.79828	9.05603	7.89032	2.17123	230.672	252.301	105.777
0.72004	0	1.08651	0.978552	0	0.0585246	0.000171827	11.6358	-0.0581715	16.7679	46.8899	152.158	7.22563	17.989	45.6624	18.8548	18.811	3.80209	199.073	189.438	65.2495
0.544606	1	1.02704	0.97549	0.000699251	0.0410439	9.35622e-05	16.3516	-0.0462052	19.4966	57.25	248.256	48.6191	53.8157	30.981	8.4981	8.0134	2.09341	265.285	284.868	121.501
0.511707	0	1.04214	0.982143	0	0.0688733	0.00019319	13.458	-0.0560288	15.6641	46.9786	163.364	8.13201	10.9325	20.4588	9.8104	9.30649	2.34289	267.834	289.317	133.881
0.729608	0	1.04608	0.97732	0	0.0503499	6.45752e-05	13.1527	-0.05093	19.2328	51.631	197.822	6.11033	6.67511	2.58225	11.5136	11.1097	2.56101	309.534	318.724	130.598
0.513351	0	1.01059	0.986513	0	0.0246916	2.0827e-05	15.3052	-0.0501097	17.8345	52.4431	214.995	9.52027	10.5879	5.12811	11.8748	11.5293	2.78715	350.633	369.932	158.35
0.76325	0	1.05445	0.967985	0	0.0526316	4.74876e-05	13.3282	-0.0486921	20.6286	53.9961	213.691	39.6062	43.5837	25.0075	16.0278	15.3074	2.87336	305.749	311.442	131.237
0.420657	0	1.00939	0.97411	0	0.0219713	2.42026e-05	12.0783	-0.0653677	13.3135	40.278	126.966	8.09252	9.72093	8.51832	2.99039	2.81395	1.70644	263.958	285.787	129.875
0.757256	1	1.05532	0.972167	0.000378891	0.0546215	7.06013e-05	13.0719	-0.0496612	20.0145	53.0418	205.269	7.7293	7.95092	5.49866	10.032	9.64008	2.59281	312.099	335.72	156.169
0.665572	0	1.02867	0.980276	0	0.0395355	4.02406e-05	14.0604	-0.0501699	18.8393	52.3717	208.847	12.4391	11.829	16.3315	12.8754	12.6097	3.52018	331.69	371.857	164.186
0.711038	0	1.03578	0.971576	0	0.0437628	5.11796e-05	11.8815	-0.0573307	16.8975	45.9248	159.036	8.47837	12.2872	21.0443	2.71103	2.74468	1.57437	257.829	269.652	100.623
0.777569	0	1.06224	0.959288	0	0.0607121	8.19807e-05	11.2597	-0.0565866	17.9068	46.4725	156.796	5.92838	6.13528	2.22659	16.1487	16.1698	3.18538	229.312	266.411	153.982
0.53927	0	1.02037	0.986034	0	0.0371598	7.18503e-05	12.6036	-0.0595023	14.9663	44.3371	150.821	8.10718	10.102	9.13104	5.68944	5.42493	1.86951	315.369	331.198	148.066
0.655125	1	1.03482	0.973568	6.79297e-05	0.0509444	0.000105428	13.3756	-0.0529172	17.7038	49.8331	186.449	75.9208	79.2443	35.1581	5.85724	5.92986	2.77371	297.48	319.405	151.424
0.675246	0	1.03032	0.969188	0	0.0427586	4.54473e-05	11.6668	-0.0605192	15.8173	43.4897	143.688	12.2917	15.0462	8.39898	6.56411	6.49133	2.25638	278.658	296.014	119.701
0.568067	0	1.01809	0.972826	0	0.0380128	5.77667e-05	12.5598	-0.0598965	15.2613	43.8995	148.792	17.5443	18.0223	19.0005	18.2472	17.3911	3.62193	173.787	188.464	93.9691
0.562151	0	1.01383	0.983299	0	0.0284217	3.32655e-05	14.4068	-0.0522473	17.4198	50.325	196.979	8.37391	9.25902	4.38625	19.1795	18.7856	4.35288	208.258	217.246	85.4327
0.719407	0	1.03846	0.970516	0	0.0380721	2.50336e-05	17.1087	-0.039558	24.6315	66.4055	331.31	93.2333	102.081	37.6412	5.32966	4.99367	1.89689	222.726	237.966	101.947
0.779674	0	1.06086	0.974359	0	0.0552966	5.22837e-05	12.3345	-0.0512886	19.6979	51.1832	191.01	4.75586	4.95395	2.46738	9.69604	9.44956	2.52758	320.092	352.864	170.475
0.738914	0	1.04343	0.975556	0	0.0477928	3.885e-05	12.5634	-0.0527504	18.6457	49.8042	185.014	16.0084	16.1207	9.16597	19.2168	18.7585	3.45367	250.459	285.788	139.355
0.682533	0	1.05917	0.962382	0	0.0711639	0.000190394	11.0532	-0.0625654	15.1237	42.1157	128.635	7.05705	7.89251	6.65967	19.8679	19.8599	5.54158	231.317	260.99	136.879
0.571986	0	1.01447	0.982609	0	0.0242488	2.57939e-05	18.5899	-0.0402068	22.6634	65.4143	332.532	74.2493	80.2149	32.4872	5.23061	5.15044	2.03112	214.246	226.689	91.9096
0.4626	0	1.01802	0.982456	0	0.0369903	8.6939e-05	11.5305	-0.067474	13.0058	39.0359	117.592	8.25888	7.87857	5.16879	18.2752	17.8821	4.09262	201.218	219.082	111.887
0.711315	0	1.0401	0.982833	0	0.0480947	5.22467e-05	13.1325	-0.0518788	18.6841	50.6915	192.254	9.85317	11.9738	10.847	15.241	14.8275	3.19647	218.218	227.472	96.3018
0.472222	0	1.01613	0.989583	0	0.0382268	6.45821e-05	11.6094	-0.0665417	13.1703	39.492	120.813	7.32968	8.16842	3.9298	19.7284	18.7825	4.31527	312.177	330.512	168.318
0.474495	0	1.04539	0.964115	0	0.0648138	0.000248705	13.8481	-0.0553828	15.7319	47.885	168.393	21.3526	39.8883	54.3341	89.3252	96.3176	26.2273	132.675	134.447	52.6393
0.665686	0	1.02818	0.965665	0	0.0385514	3.41811e-05	13.3826	-0.053141	17.9335	49.4973	186.66	7.0625	7.70667	4.56999	10.759	10.6356	2.02558	272.534	293.589	126.079
0.731817	0	1.04084	0.981693	0	0.0473107	4.21722e-05	12.4865	-0.0535163	18.322	49.0953	180.361	12.3085	13.4103	5.88277	23.4623	23.1492	4.2356	311.182	336.52	129.659
0.553222	0	1.01233	0.976684	0	0.02882	3.07938e-05	12.9526	-0.0582563	15.5487	45.1038	158.678	7.10502	8.0557	6.04149	22.7471	22.2626	4.00897	236.294	259.146	119.946
0.561126	0	1.02697	0.983264	0	0.0470239	0.000113946	14.4362	-0.0519247	17.4408	50.8002	195.961	6.83834	7.42553	6.43301	7.63568	6.95319	3.62089	100.601	104.553	36.5229
0.570362	0	1.03497	0.972362	0	0.0421697	0.000122366	13.0337	-0.0573549	15.8678	46.4149	161.412	36.1682	36.863	39.5688	19.7935	19.8656	5.11298	166.054	171.463	67.9225
0.792819	0	1.07192	0.964179	0	0.0685571	0.000106113	10.2653	-0.0603909	16.8434	43.5305	135.578	7.41529	7.26006	4.19263	25.4429	24.2198	5.08481	250.401	260.105	108.632
0.570693	0	1.01349	0.978155	0	0.0277611	2.41125e-05	13.2849	-0.0562092	16.1782	46.7577	170.252	8.29482	8.80645	4.81832	20.5802	20.3995	4.94011	253.003	261.432	99.8825
0.790762	1	1.08121	0.95086	0.00349994	0.0742684	0.000157215	11.3059	-0.0547251	18.4699	48.1557	162.385	5.35404	6.02584	3.41581	27.2307	25.1499	8.3937	276.981	277.93	110.865
0.664023	0	1.02303	0.971354	0	0.0366162	3.18077e-05	12.199	-0.0580306	16.3151	45.2998	157.606	10.588	10.9383	5.69276	43.8171	45.9893	10.9579	162.719	179.823	80.4844
0.445114	1	1.04	0.970534	0.000547724	0.0659425	0.000189604	15.9806	-0.0484851	17.8459	54.3698	218.93	38.464	47.9602	38.579	13.5284	14.8748	6.51085	175.369	180.915	83.6254
0.91444	3	1.2752	0.892086	0.0109889	0.107142	0.000173235	10.7108	-0.0427256	26.4645	61.5276	207.232	18.6628	18.8085	13.4892	49.1292	54.2923	35.5814	184.607	190.875	88.0501
0.483595	0	1.01726	0.975684	0	0.028166	5.11131e-05	12.2522	-0.0635304	13.9978	41.5973	133.567	11.7186	11.4766	6.8333	13.9477	13.8442	3.20752	255.277	261.268	97.1797
0.512599	0	1.01008	0.971717	0	0.0223361	1.85799e-05	14.8481	-0.0517687	17.2929	50.7779	201.757	6.91979	7.50104	3.81506	24.8841	25.0686	5.34492	241.499	262.098	109.025
0.678433	0	1.03417	0.98	0	0.0461351	7.13263e-05	12.4077	-0.0562378	16.889	46.807	165.342	14.7197	17.7219	12.7451	33.8736	32.7704	4.30587	189.955	205.704	82.4851
0.886196	2	1.24628	0.88354	0.0248311	0.127072	0.000484172	12.323	-0.0393971	26.5977	66.7208	239.327	58.3126	69.2865	71.8382	20.645	19.4165	15.9339	221.422	252.661	122.688
0.764314	0	1.05275	0.968831	0	0.0562945	6.54488e-05	11.3312	-0.0572302	17.572	45.9355	155.296	68.6507	72.3351	34.9059	17.8053	16.7909	3.48256	265.081	276.831	125.023
0.565308	0	1.01311	0.983819	0	0.0236432	2.10751e-05	16.3422	-0.0458409	19.8117	57.3687	256.356	18.8639	22.1842	35.7491	9.57751	8.85855	2.21268	230.442	256.151	102.259
0.739067	1	1.0923	0.965438	0.00255689	0.0723471	0.000185307	12.3864	-0.0530715	18.3875	50.6958	176.533	151.888	142.255	70.7597	12.1704	11.8258	3.27827	180.607	198.752	88.8321
